Evaluated glacier runoff sum according to  GloGEM; mio. m3/mo
ID  Year  1  2  3   4   5   6   7   8   9   10   11   12
  5  2063      0.000      0.000      0.002      1.542     15.589     33.282     22.098     13.786      4.190      0.346      0.034      0.012     5.1
  5  2064      0.000      0.000      0.002      0.530      8.770     34.480     28.273     10.780      3.382      0.122      0.000      0.000     4.7
  5  2065      0.000      0.000      0.000      4.975     11.898     32.196     16.098     15.976      7.165      0.112      0.000      0.000     4.3
  5  2066      0.000      0.000      0.009      1.355     19.519     31.268     20.712     15.543      3.554      0.159      0.000      0.000     3.8
  5  2067      0.000      0.000      0.002      0.797     11.651     36.464     26.030     18.699      4.338      0.133      0.002      0.000     3.5
  5  2068      0.000      0.000      0.000      0.707     12.397     39.745     30.529     11.341      4.472      0.108      0.000      0.000     3.3
  5  2069      0.000      0.000      0.000      3.085     25.451     23.525     21.226     12.658      5.870      0.073      0.000      0.000     3.1
  5  2070      0.000      0.000      0.005      1.620     21.489     30.648     18.792     12.457      2.542      0.119      0.000      0.000     2.7
  5  2071      0.000      0.000      0.000      1.515     13.948     29.786     35.904     11.421      2.030      0.038      0.000      0.002     2.5
  5  2072      0.000      0.000      0.000      3.520     15.675     31.926     21.012     15.927      5.047      0.128      0.018      0.018     2.3
  5  2073      0.000      0.000      0.000      2.892     18.448     36.118     18.724     15.905      6.000      0.200      0.000      0.002     2.1
  5  2074      0.000      0.000      0.000      0.475     19.997     31.836     20.411     17.205      2.715      0.130      0.008      0.010     2.0
  5  2075      0.000      0.000      0.000      1.432     17.412     30.858     17.185     14.258      5.635      0.043      0.002      0.032     1.8
  5  2076      0.000      0.000      0.036      1.730     23.060     27.001     18.111     11.123      5.499      0.083      0.016      0.000     1.6
  5  2077      0.000      0.000      0.000      1.340     14.698     36.979     24.689     15.868      4.018      0.763      0.000      0.032     1.4
  5  2078      0.000      0.000      0.005      3.380     11.247     28.777     13.481     15.676      3.806      0.045      0.008      0.012     1.3
  5  2079      0.000      0.000      0.000      2.266     17.668     27.788     13.307     11.561      6.466      0.053      0.030      0.014     1.1
  5  2080      0.000      0.000      0.002      5.004     23.591     39.796     14.933     16.607      4.125      0.033      0.000      0.000     1.0
  5  2081      0.000      0.000      0.000      1.236     14.657     32.710     19.650     10.969      4.431      0.010      0.040      0.044     0.8
  5  2082      0.000      0.000      0.000      3.821     19.470     32.971     26.351     13.312      5.358      0.014      0.000      0.020     0.7
  5  2083      0.000      0.000      0.008      0.901     10.466     39.268     15.769     10.999      5.431      0.039      0.000      0.024     0.7
  5  2084      0.007      0.000      0.000      2.079     11.121     37.474     12.696     14.531      6.763      0.069      0.000      0.014     0.6
  5  2085      0.000      0.000      0.002      1.486     17.038     41.614     18.691     13.318      8.608      0.004      0.000      0.016     0.5
  5  2086      0.000      0.000      0.001      1.769     21.171     31.967     15.425     16.719      7.737      0.006      0.024      0.008     0.4
  5  2087      0.000      0.000      0.000      0.339     12.948     38.148     22.795      9.169      6.373      0.977      0.000      0.000     0.4
  5  2088      0.000      0.075      0.002      7.386     16.932     34.502     18.378      9.431      4.095      0.004      0.056      0.000     0.4
  5  2089      0.000      0.000      0.000      2.768     19.318     40.724     13.332     13.273      5.268      0.442      0.016      0.018     0.3
  5  2090      0.000      0.000      0.002      9.720     16.436     20.385     14.566     12.645      6.574      0.004      0.000      0.014     0.3
  5  2091      0.002      0.159      0.006      0.802     13.486     39.756     21.444      9.694      8.451      0.182      0.002      0.000     0.2
